customer_id,name,segment,age,region,branch,join_date
CUST1616,Customer 1616,Business,44,Central,Mannheim,2018-07-13
CUST1617,Customer 1617,Business,51,South,Munich-Mitte,2020-03-25
CUST1618,Customer 1618,Student,60,Central,Nuremberg,2015-03-10
CUST1619,Customer 1619,Premium,58,South,Munich-Mitte,2019-10-23
CUST1620,Customer 1620,Business,57,South,Munich-South,2017-04-14
CUST1621,Customer 1621,Retail,20,Central,Mannheim,2015-10-09
CUST1622,Customer 1622,Retail,26,North,Hamburg-Mitte,2017-01-19
CUST1623,Customer 1623,Retail,48,West,Cologne-City,2014-07-13
CUST1624,Customer 1624,Retail,38,East,Dresden,2020-04-14
CUST1625,Customer 1625,Business,23,South,Munich-South,2019-09-11
CUST1626,Customer 1626,Student,56,Central,Stuttgart,2019-01-20
CUST1627,Customer 1627,Retail,39,East,Berlin-Mitte,2018-10-15
CUST1628,Customer 1628,Retail,75,West,Dusseldorf,2020-08-05
CUST1629,Customer 1629,Premium,30,East,Dresden,2020-04-23
CUST1630,Customer 1630,Premium,57,North,Bremen-City,2016-01-31
CUST1631,Customer 1631,Premium,37,North,Hamburg-Mitte,2015-02-17
CUST1632,Customer 1632,Student,35,South,Munich-Mitte,2019-10-28
CUST1633,Customer 1633,Student,34,South,Munich-South,2018-03-31
CUST1634,Customer 1634,Student,56,East,Berlin-East,2016-08-14
CUST1635,Customer 1635,Student,65,Central,Mannheim,2021-03-26
CUST1636,Customer 1636,Business,45,West,Frankfurt,2018-08-19
CUST1637,Customer 1637,Student,34,Central,Stuttgart,2015-05-05
CUST1638,Customer 1638,Retail,32,South,Munich-Mitte,2019-11-06
CUST1639,Customer 1639,Retail,59,Central,Stuttgart,2016-04-08
CUST1640,Customer 1640,Business,58,North,Hamburg-Mitte,2015-08-09
CUST1641,Customer 1641,Student,61,East,Berlin-East,2018-03-06
CUST1642,Customer 1642,Retail,71,West,Cologne-City,2015-09-19
CUST1643,Customer 1643,Premium,59,West,Dusseldorf,2020-11-17
CUST1644,Customer 1644,Premium,36,South,Augsburg,2017-05-05
CUST1645,Customer 1645,Student,33,South,Munich-South,2015-08-14
CUST1646,Customer 1646,Retail,60,West,Dusseldorf,2021-09-18
CUST1647,Customer 1647,Premium,70,Central,Mannheim,2014-06-06
CUST1648,Customer 1648,Premium,68,West,Dusseldorf,2021-02-04
CUST1649,Customer 1649,Business,53,West,Dusseldorf,2020-02-07
CUST1650,Customer 1650,Business,43,West,Dusseldorf,2017-08-11
CUST1651,Customer 1651,Retail,65,Central,Stuttgart,2020-10-25
CUST1652,Customer 1652,Retail,45,South,Munich-Mitte,2018-07-31
CUST1653,Customer 1653,Retail,61,South,Augsburg,2015-04-21
CUST1654,Customer 1654,Business,34,East,Berlin-Mitte,2017-03-20
CUST1655,Customer 1655,Premium,38,South,Augsburg,2020-08-12
CUST1656,Customer 1656,Student,55,North,Hamburg-Nord,2020-01-18
CUST1657,Customer 1657,Retail,24,South,Munich-South,2017-03-10
CUST1658,Customer 1658,Premium,56,Central,Stuttgart,2021-08-06
CUST1659,Customer 1659,Retail,53,West,Frankfurt,2014-09-08
CUST1660,Customer 1660,Student,46,South,Augsburg,2021-03-10
CUST1661,Customer 1661,Premium,67,North,Bremen-City,2016-07-21
CUST1662,Customer 1662,Business,36,Central,Nuremberg,2015-12-06
CUST1663,Customer 1663,Business,19,North,Hamburg-Mitte,2019-04-07
CUST1664,Customer 1664,Student,40,West,Frankfurt,2015-10-23
CUST1665,Customer 1665,Retail,57,Central,Nuremberg,2019-04-27
CUST1666,Customer 1666,Student,31,East,Berlin-Mitte,2019-07-30
CUST1667,Customer 1667,Business,33,East,Berlin-Mitte,2019-08-26
CUST1668,Customer 1668,Business,70,Central,Nuremberg,2019-01-15
CUST1669,Customer 1669,Premium,33,Central,Mannheim,2015-04-21
CUST1670,Customer 1670,Business,47,Central,Stuttgart,2015-09-07
CUST1671,Customer 1671,Student,68,West,Cologne-City,2021-02-21
CUST1672,Customer 1672,Business,62,North,Hamburg-Mitte,2021-11-19
CUST1673,Customer 1673,Student,25,South,Augsburg,2016-09-30
CUST1674,Customer 1674,Premium,73,North,Hamburg-Mitte,2019-04-20
CUST1675,Customer 1675,Retail,19,East,Berlin-East,2018-08-21
CUST1676,Customer 1676,Premium,58,South,Augsburg,2014-12-12
CUST1677,Customer 1677,Business,74,Central,Stuttgart,2020-02-12
CUST1678,Customer 1678,Premium,62,North,Hamburg-Nord,2017-11-07
CUST1679,Customer 1679,Student,33,East,Berlin-Mitte,2020-08-22
CUST1680,Customer 1680,Student,53,South,Augsburg,2021-01-20
CUST1681,Customer 1681,Business,20,East,Berlin-Mitte,2017-12-28
CUST1682,Customer 1682,Business,39,East,Berlin-Mitte,2015-01-24
CUST1683,Customer 1683,Student,63,Central,Nuremberg,2019-07-21
CUST1684,Customer 1684,Retail,33,North,Hamburg-Mitte,2014-02-01
CUST1685,Customer 1685,Premium,27,Central,Nuremberg,2016-08-16
CUST1686,Customer 1686,Retail,69,North,Hamburg-Nord,2019-09-30
CUST1687,Customer 1687,Retail,20,Central,Mannheim,2019-06-03
CUST1688,Customer 1688,Retail,75,Central,Mannheim,2018-05-18
CUST1689,Customer 1689,Business,49,Central,Stuttgart,2015-12-24
CUST1690,Customer 1690,Retail,60,North,Hamburg-Mitte,2016-11-01
CUST1691,Customer 1691,Business,51,South,Munich-South,2019-11-03
CUST1692,Customer 1692,Premium,74,North,Hamburg-Nord,2018-07-29
CUST1693,Customer 1693,Retail,30,East,Berlin-East,2014-09-20
CUST1694,Customer 1694,Business,75,North,Hamburg-Nord,2018-06-04
CUST1695,Customer 1695,Premium,32,Central,Mannheim,2016-01-03
CUST1696,Customer 1696,Business,61,South,Augsburg,2014-02-11
CUST1697,Customer 1697,Student,33,Central,Nuremberg,2015-02-15
CUST1698,Customer 1698,Premium,28,South,Augsburg,2017-11-06
CUST1699,Customer 1699,Student,19,South,Munich-Mitte,2017-01-31
CUST1700,Customer 1700,Premium,22,North,Hamburg-Mitte,2014-10-06
CUST1701,Customer 1701,Business,65,North,Hamburg-Nord,2015-07-10
CUST1702,Customer 1702,Student,60,South,Munich-South,2021-10-03
CUST1703,Customer 1703,Student,56,North,Hamburg-Mitte,2020-11-25
CUST1704,Customer 1704,Business,64,West,Frankfurt,2018-05-20
CUST1705,Customer 1705,Business,41,East,Dresden,2019-12-31
CUST1706,Customer 1706,Business,50,South,Munich-South,2016-04-21
CUST1707,Customer 1707,Business,44,West,Dusseldorf,2020-07-16
CUST1708,Customer 1708,Retail,54,East,Berlin-Mitte,2016-04-01
CUST1709,Customer 1709,Retail,39,East,Dresden,2017-04-08
CUST1710,Customer 1710,Premium,66,West,Cologne-City,2014-03-24
CUST1711,Customer 1711,Business,46,Central,Nuremberg,2016-01-13
CUST1712,Customer 1712,Premium,69,West,Frankfurt,2017-08-11
CUST1713,Customer 1713,Premium,47,North,Bremen-City,2016-10-18
CUST1714,Customer 1714,Retail,65,South,Augsburg,2021-03-10
CUST1715,Customer 1715,Student,72,South,Munich-Mitte,2020-06-30
CUST1716,Customer 1716,Student,49,South,Augsburg,2021-05-17
CUST1717,Customer 1717,Premium,50,Central,Stuttgart,2020-10-11
CUST1718,Customer 1718,Premium,74,West,Frankfurt,2015-11-09
CUST1719,Customer 1719,Business,70,South,Munich-South,2017-04-05
CUST1720,Customer 1720,Retail,24,Central,Stuttgart,2020-12-19
CUST1721,Customer 1721,Business,63,North,Hamburg-Nord,2014-04-27
CUST1722,Customer 1722,Business,55,West,Cologne-City,2015-06-09
CUST1723,Customer 1723,Retail,61,Central,Stuttgart,2016-02-08
CUST1724,Customer 1724,Premium,63,West,Frankfurt,2014-08-02
CUST1725,Customer 1725,Business,26,South,Munich-Mitte,2019-05-21
CUST1726,Customer 1726,Premium,45,Central,Mannheim,2021-05-09
CUST1727,Customer 1727,Premium,39,South,Munich-Mitte,2017-07-24
CUST1728,Customer 1728,Premium,23,Central,Nuremberg,2020-04-19
CUST1729,Customer 1729,Retail,39,West,Dusseldorf,2015-02-04
CUST1730,Customer 1730,Student,28,Central,Nuremberg,2015-05-29
CUST1731,Customer 1731,Retail,72,North,Hamburg-Nord,2019-12-25
CUST1732,Customer 1732,Business,32,East,Berlin-Mitte,2014-07-01
CUST1733,Customer 1733,Premium,69,East,Berlin-East,2018-12-24
CUST1734,Customer 1734,Student,75,North,Bremen-City,2013-12-06
CUST1735,Customer 1735,Student,67,Central,Stuttgart,2019-09-09
CUST1736,Customer 1736,Business,54,North,Hamburg-Nord,2013-11-20
CUST1737,Customer 1737,Retail,33,West,Dusseldorf,2021-07-27
CUST1738,Customer 1738,Retail,74,South,Munich-South,2017-08-03
CUST1739,Customer 1739,Business,50,West,Cologne-City,2021-05-14
CUST1740,Customer 1740,Business,26,Central,Mannheim,2016-05-26
CUST1741,Customer 1741,Business,39,Central,Mannheim,2020-09-18
CUST1742,Customer 1742,Business,63,North,Hamburg-Nord,2014-09-09
CUST1743,Customer 1743,Student,19,North,Hamburg-Mitte,2016-08-05
CUST1744,Customer 1744,Business,28,South,Munich-Mitte,2017-03-30
CUST1745,Customer 1745,Business,60,Central,Stuttgart,2015-03-12
CUST1746,Customer 1746,Business,38,South,Augsburg,2021-08-03
CUST1747,Customer 1747,Retail,73,South,Augsburg,2017-02-18
CUST1748,Customer 1748,Business,32,North,Hamburg-Mitte,2017-04-10
CUST1749,Customer 1749,Retail,26,North,Hamburg-Nord,2015-04-14
CUST1750,Customer 1750,Business,57,West,Cologne-City,2014-04-06
CUST1751,Customer 1751,Retail,47,North,Bremen-City,2018-04-21
CUST1752,Customer 1752,Student,27,North,Bremen-City,2017-05-09
CUST1753,Customer 1753,Retail,70,North,Hamburg-Nord,2015-10-07
CUST1754,Customer 1754,Retail,59,Central,Mannheim,2014-05-09
CUST1755,Customer 1755,Student,34,West,Dusseldorf,2015-09-04
CUST1756,Customer 1756,Premium,57,West,Dusseldorf,2016-10-02
CUST1757,Customer 1757,Student,43,South,Augsburg,2021-06-12
CUST1758,Customer 1758,Retail,73,East,Dresden,2014-05-28
CUST1759,Customer 1759,Retail,75,Central,Mannheim,2014-01-07
CUST1760,Customer 1760,Student,58,South,Munich-Mitte,2014-01-20
CUST1761,Customer 1761,Student,59,South,Munich-South,2016-09-19
CUST1762,Customer 1762,Retail,47,East,Dresden,2019-11-05
CUST1763,Customer 1763,Student,26,Central,Mannheim,2020-08-17
CUST1764,Customer 1764,Retail,38,West,Dusseldorf,2020-11-10
CUST1765,Customer 1765,Retail,48,South,Munich-Mitte,2016-06-02
CUST1766,Customer 1766,Student,70,West,Cologne-City,2019-10-08
CUST1767,Customer 1767,Student,55,Central,Mannheim,2016-01-14
CUST1768,Customer 1768,Retail,34,Central,Stuttgart,2020-12-06
CUST1769,Customer 1769,Business,52,South,Augsburg,2020-09-26
CUST1770,Customer 1770,Premium,71,Central,Nuremberg,2017-11-27
CUST1771,Customer 1771,Business,51,West,Dusseldorf,2013-12-18
CUST1772,Customer 1772,Premium,52,North,Bremen-City,2021-05-09
CUST1773,Customer 1773,Retail,31,North,Hamburg-Mitte,2014-01-11
CUST1774,Customer 1774,Premium,44,West,Frankfurt,2016-03-06
CUST1775,Customer 1775,Premium,70,North,Hamburg-Mitte,2018-10-30
CUST1776,Customer 1776,Student,63,South,Munich-South,2019-07-05
CUST1777,Customer 1777,Retail,36,North,Hamburg-Mitte,2014-12-09
CUST1778,Customer 1778,Business,51,North,Hamburg-Mitte,2014-07-11
CUST1779,Customer 1779,Retail,19,West,Cologne-City,2021-06-19
CUST1780,Customer 1780,Retail,62,Central,Stuttgart,2020-01-22
CUST1781,Customer 1781,Retail,42,West,Dusseldorf,2013-11-15
CUST1782,Customer 1782,Business,73,East,Dresden,2020-12-17
CUST1783,Customer 1783,Retail,41,North,Hamburg-Mitte,2019-07-25
CUST1784,Customer 1784,Retail,74,East,Berlin-Mitte,2016-05-13
CUST1785,Customer 1785,Premium,75,South,Munich-South,2014-12-06
CUST1786,Customer 1786,Business,58,North,Bremen-City,2018-11-28
CUST1787,Customer 1787,Business,34,Central,Mannheim,2020-01-17
CUST1788,Customer 1788,Student,34,North,Hamburg-Nord,2018-07-15
CUST1789,Customer 1789,Retail,26,North,Hamburg-Mitte,2017-11-10
CUST1790,Customer 1790,Business,64,South,Munich-South,2020-05-12
CUST1791,Customer 1791,Student,67,Central,Nuremberg,2019-09-01
CUST1792,Customer 1792,Premium,73,Central,Nuremberg,2017-04-10
CUST1793,Customer 1793,Business,23,South,Munich-Mitte,2018-03-17
CUST1794,Customer 1794,Premium,66,Central,Mannheim,2015-06-06
CUST1795,Customer 1795,Business,27,East,Dresden,2014-02-28
CUST1796,Customer 1796,Retail,37,South,Munich-South,2019-08-30
CUST1797,Customer 1797,Retail,70,West,Cologne-City,2018-03-19
CUST1798,Customer 1798,Premium,74,South,Augsburg,2018-12-22
CUST1799,Customer 1799,Premium,65,North,Hamburg-Mitte,2014-01-07
CUST1800,Customer 1800,Student,29,West,Frankfurt,2021-01-31
CUST1801,Customer 1801,Student,18,West,Cologne-City,2021-10-30
CUST1802,Customer 1802,Retail,52,South,Munich-South,2021-10-03
CUST1803,Customer 1803,Student,60,West,Frankfurt,2016-12-28
CUST1804,Customer 1804,Retail,37,Central,Stuttgart,2014-05-23
CUST1805,Customer 1805,Premium,63,North,Hamburg-Mitte,2016-07-23
CUST1806,Customer 1806,Student,31,West,Cologne-City,2017-07-04
CUST1807,Customer 1807,Premium,70,West,Frankfurt,2015-11-06
CUST1808,Customer 1808,Business,57,Central,Stuttgart,2017-12-28
CUST1809,Customer 1809,Premium,68,East,Berlin-Mitte,2020-03-17
CUST1810,Customer 1810,Premium,34,West,Frankfurt,2020-10-01
CUST1811,Customer 1811,Retail,56,South,Munich-South,2017-11-18
CUST1812,Customer 1812,Premium,47,South,Augsburg,2014-05-11
CUST1813,Customer 1813,Student,43,Central,Stuttgart,2018-04-03
CUST1814,Customer 1814,Premium,57,Central,Nuremberg,2015-06-21
CUST1815,Customer 1815,Student,27,West,Frankfurt,2017-03-17
CUST1816,Customer 1816,Student,18,South,Munich-Mitte,2017-05-12
CUST1817,Customer 1817,Premium,28,South,Munich-Mitte,2018-10-09
CUST1818,Customer 1818,Student,53,South,Munich-Mitte,2020-04-10
CUST1819,Customer 1819,Student,64,East,Berlin-Mitte,2015-10-02
CUST1820,Customer 1820,Premium,52,East,Berlin-East,2016-10-21
CUST1821,Customer 1821,Retail,73,East,Berlin-Mitte,2015-07-17
CUST1822,Customer 1822,Business,64,West,Cologne-City,2016-02-05
CUST1823,Customer 1823,Student,24,South,Munich-South,2015-10-13
CUST1824,Customer 1824,Premium,51,West,Cologne-City,2020-11-08
CUST1825,Customer 1825,Student,25,East,Dresden,2015-05-03
CUST1826,Customer 1826,Retail,27,East,Dresden,2017-11-04
CUST1827,Customer 1827,Retail,70,North,Bremen-City,2019-04-22
CUST1828,Customer 1828,Premium,21,West,Frankfurt,2021-02-16
CUST1829,Customer 1829,Business,62,East,Berlin-Mitte,2015-07-09
CUST1830,Customer 1830,Business,23,Central,Stuttgart,2017-03-23
CUST1831,Customer 1831,Business,18,Central,Nuremberg,2016-09-17
CUST1832,Customer 1832,Premium,36,Central,Nuremberg,2013-11-28
CUST1833,Customer 1833,Premium,45,North,Bremen-City,2015-01-18
CUST1834,Customer 1834,Student,38,East,Berlin-Mitte,2020-08-29
CUST1835,Customer 1835,Business,55,South,Munich-Mitte,2021-08-16
CUST1836,Customer 1836,Student,46,South,Augsburg,2014-02-27
CUST1837,Customer 1837,Premium,61,East,Dresden,2016-06-13
CUST1838,Customer 1838,Business,43,North,Bremen-City,2014-09-20
CUST1839,Customer 1839,Business,25,West,Dusseldorf,2021-03-18
CUST1840,Customer 1840,Premium,70,East,Berlin-East,2014-10-10
CUST1841,Customer 1841,Business,26,South,Munich-South,2015-09-28
CUST1842,Customer 1842,Business,28,South,Augsburg,2017-01-14
CUST1843,Customer 1843,Premium,42,Central,Nuremberg,2015-11-06
CUST1844,Customer 1844,Business,36,West,Dusseldorf,2014-04-12
CUST1845,Customer 1845,Student,26,North,Bremen-City,2019-07-12
CUST1846,Customer 1846,Business,47,West,Frankfurt,2021-09-09
CUST1847,Customer 1847,Premium,54,East,Dresden,2020-05-15
CUST1848,Customer 1848,Student,33,Central,Stuttgart,2014-10-11
CUST1849,Customer 1849,Premium,55,South,Munich-South,2014-06-19
CUST1850,Customer 1850,Retail,20,South,Munich-Mitte,2021-07-12
CUST1851,Customer 1851,Business,36,East,Berlin-Mitte,2016-04-07
CUST1852,Customer 1852,Business,44,South,Munich-Mitte,2021-05-10
CUST1853,Customer 1853,Premium,52,South,Munich-South,2014-05-16
CUST1854,Customer 1854,Premium,27,North,Hamburg-Nord,2017-07-31
CUST1855,Customer 1855,Business,47,North,Bremen-City,2014-06-01
CUST1856,Customer 1856,Premium,29,Central,Nuremberg,2021-01-22
CUST1857,Customer 1857,Business,33,North,Hamburg-Nord,2020-01-07
CUST1858,Customer 1858,Business,48,West,Frankfurt,2015-11-25
CUST1859,Customer 1859,Business,23,North,Hamburg-Mitte,2020-04-22
CUST1860,Customer 1860,Premium,56,South,Munich-Mitte,2017-03-19
CUST1861,Customer 1861,Retail,60,Central,Stuttgart,2016-05-20
CUST1862,Customer 1862,Retail,74,Central,Stuttgart,2016-04-04
CUST1863,Customer 1863,Retail,61,Central,Stuttgart,2016-08-09
CUST1864,Customer 1864,Student,56,East,Berlin-East,2020-12-31
CUST1865,Customer 1865,Premium,40,North,Hamburg-Nord,2018-08-24
CUST1866,Customer 1866,Retail,32,East,Berlin-Mitte,2015-04-22
CUST1867,Customer 1867,Premium,55,South,Munich-South,2019-12-25
CUST1868,Customer 1868,Student,40,East,Berlin-Mitte,2019-09-11
CUST1869,Customer 1869,Premium,57,South,Munich-Mitte,2021-03-11
CUST1870,Customer 1870,Student,33,East,Berlin-East,2015-12-20
CUST1871,Customer 1871,Premium,25,North,Hamburg-Mitte,2018-08-13
CUST1872,Customer 1872,Business,34,West,Dusseldorf,2017-01-02
CUST1873,Customer 1873,Student,71,Central,Nuremberg,2019-05-02
CUST1874,Customer 1874,Business,43,West,Dusseldorf,2021-08-16
CUST1875,Customer 1875,Student,58,East,Dresden,2020-07-24
CUST1876,Customer 1876,Premium,41,North,Hamburg-Nord,2014-06-13
CUST1877,Customer 1877,Business,67,Central,Mannheim,2017-09-29
CUST1878,Customer 1878,Business,69,Central,Stuttgart,2016-12-05
CUST1879,Customer 1879,Student,41,East,Dresden,2014-06-19
CUST1880,Customer 1880,Student,58,North,Hamburg-Mitte,2015-02-19
CUST1881,Customer 1881,Premium,43,East,Dresden,2015-03-26
CUST1882,Customer 1882,Student,25,North,Bremen-City,2016-02-20
CUST1883,Customer 1883,Premium,26,West,Frankfurt,2016-06-29
CUST1884,Customer 1884,Premium,26,East,Dresden,2016-05-22
CUST1885,Customer 1885,Retail,39,South,Augsburg,2017-08-22
CUST1886,Customer 1886,Retail,25,East,Berlin-Mitte,2021-06-11
CUST1887,Customer 1887,Business,51,Central,Nuremberg,2015-04-19
CUST1888,Customer 1888,Premium,57,Central,Stuttgart,2019-08-15
CUST1889,Customer 1889,Student,58,Central,Mannheim,2019-07-09
CUST1890,Customer 1890,Premium,20,West,Frankfurt,2016-04-03
CUST1891,Customer 1891,Student,37,West,Cologne-City,2015-09-26
CUST1892,Customer 1892,Retail,37,South,Munich-South,2017-08-15
CUST1893,Customer 1893,Premium,39,North,Hamburg-Mitte,2016-10-18
CUST1894,Customer 1894,Retail,37,Central,Nuremberg,2017-12-01
CUST1895,Customer 1895,Student,74,Central,Nuremberg,2018-12-08
CUST1896,Customer 1896,Student,33,East,Dresden,2020-11-05
CUST1897,Customer 1897,Retail,58,Central,Mannheim,2021-10-05
CUST1898,Customer 1898,Premium,64,Central,Mannheim,2020-10-19
CUST1899,Customer 1899,Student,41,East,Berlin-East,2020-12-12
CUST1900,Customer 1900,Premium,47,North,Hamburg-Mitte,2015-08-16
CUST1901,Customer 1901,Business,65,West,Cologne-City,2017-03-16
CUST1902,Customer 1902,Premium,72,East,Dresden,2019-06-03
CUST1903,Customer 1903,Premium,62,East,Berlin-Mitte,2015-11-13
CUST1904,Customer 1904,Student,71,Central,Mannheim,2020-05-16
CUST1905,Customer 1905,Student,37,West,Cologne-City,2015-08-21
CUST1906,Customer 1906,Premium,20,East,Dresden,2015-10-13
CUST1907,Customer 1907,Retail,72,East,Berlin-Mitte,2015-05-24
CUST1908,Customer 1908,Retail,55,North,Hamburg-Nord,2021-07-23
CUST1909,Customer 1909,Student,30,Central,Nuremberg,2019-12-20
CUST1910,Customer 1910,Business,20,Central,Stuttgart,2015-05-08
CUST1911,Customer 1911,Business,70,West,Frankfurt,2017-04-21
CUST1912,Customer 1912,Retail,31,West,Dusseldorf,2021-07-06
CUST1913,Customer 1913,Premium,23,Central,Nuremberg,2019-12-09
CUST1914,Customer 1914,Business,64,East,Berlin-Mitte,2014-10-29
CUST1915,Customer 1915,Retail,62,South,Munich-South,2021-01-23
CUST1916,Customer 1916,Business,71,South,Munich-South,2015-04-11
CUST1917,Customer 1917,Business,56,Central,Mannheim,2017-11-23
CUST1918,Customer 1918,Retail,60,North,Bremen-City,2015-10-08
CUST1919,Customer 1919,Premium,18,West,Dusseldorf,2017-09-01
CUST1920,Customer 1920,Business,64,North,Hamburg-Nord,2016-01-20
CUST1921,Customer 1921,Premium,67,Central,Nuremberg,2016-12-26
CUST1922,Customer 1922,Business,28,West,Dusseldorf,2017-09-10
CUST1923,Customer 1923,Business,64,North,Hamburg-Mitte,2013-11-13
CUST1924,Customer 1924,Student,69,South,Munich-South,2014-12-30
CUST1925,Customer 1925,Business,64,South,Augsburg,2020-06-28
CUST1926,Customer 1926,Student,24,East,Berlin-East,2014-10-25
CUST1927,Customer 1927,Retail,57,East,Dresden,2017-08-18
CUST1928,Customer 1928,Premium,30,Central,Stuttgart,2020-04-29
CUST1929,Customer 1929,Premium,21,South,Munich-South,2018-04-18
CUST1930,Customer 1930,Retail,49,West,Cologne-City,2019-06-29
CUST1931,Customer 1931,Student,71,West,Cologne-City,2016-03-13
CUST1932,Customer 1932,Retail,29,East,Berlin-East,2020-03-26
CUST1933,Customer 1933,Retail,24,South,Munich-Mitte,2021-06-22
CUST1934,Customer 1934,Retail,28,North,Hamburg-Mitte,2016-03-01
CUST1935,Customer 1935,Business,19,West,Dusseldorf,2015-05-28
CUST1936,Customer 1936,Student,72,East,Berlin-Mitte,2018-08-29
CUST1937,Customer 1937,Premium,40,South,Munich-Mitte,2019-01-21
CUST1938,Customer 1938,Student,61,South,Augsburg,2014-07-17
CUST1939,Customer 1939,Student,62,West,Dusseldorf,2021-06-14
CUST1940,Customer 1940,Retail,58,North,Hamburg-Nord,2020-01-20
CUST1941,Customer 1941,Retail,36,Central,Mannheim,2020-07-18
CUST1942,Customer 1942,Business,26,North,Bremen-City,2014-02-10
CUST1943,Customer 1943,Student,33,Central,Stuttgart,2014-07-14
CUST1944,Customer 1944,Retail,53,West,Dusseldorf,2015-01-21
CUST1945,Customer 1945,Business,46,South,Munich-Mitte,2013-11-01
CUST1946,Customer 1946,Student,39,South,Augsburg,2020-03-09
CUST1947,Customer 1947,Retail,37,Central,Mannheim,2015-01-13
CUST1948,Customer 1948,Business,70,West,Dusseldorf,2016-06-03
CUST1949,Customer 1949,Business,19,East,Berlin-Mitte,2015-04-13
CUST1950,Customer 1950,Premium,74,Central,Nuremberg,2016-11-01
CUST1951,Customer 1951,Student,37,Central,Mannheim,2018-05-05
CUST1952,Customer 1952,Premium,70,South,Munich-Mitte,2015-10-31
CUST1953,Customer 1953,Premium,49,Central,Nuremberg,2021-06-28
CUST1954,Customer 1954,Retail,40,North,Hamburg-Mitte,2016-08-21
CUST1955,Customer 1955,Business,61,East,Berlin-Mitte,2016-07-31
CUST1956,Customer 1956,Retail,20,South,Munich-Mitte,2017-11-27
CUST1957,Customer 1957,Premium,58,West,Frankfurt,2015-01-21
CUST1958,Customer 1958,Student,28,Central,Mannheim,2016-10-05
CUST1959,Customer 1959,Business,20,North,Bremen-City,2016-01-25
CUST1960,Customer 1960,Business,61,South,Augsburg,2017-06-04
CUST1961,Customer 1961,Premium,44,East,Berlin-Mitte,2016-12-23
CUST1962,Customer 1962,Retail,34,West,Dusseldorf,2014-09-13
CUST1963,Customer 1963,Student,55,West,Frankfurt,2018-12-02
CUST1964,Customer 1964,Business,54,North,Hamburg-Nord,2018-10-18
CUST1965,Customer 1965,Retail,26,East,Berlin-East,2014-09-20
CUST1966,Customer 1966,Retail,32,West,Frankfurt,2015-05-01
CUST1967,Customer 1967,Premium,65,South,Augsburg,2020-05-25
CUST1968,Customer 1968,Retail,74,North,Hamburg-Mitte,2017-10-25
CUST1969,Customer 1969,Business,23,East,Berlin-East,2016-03-15
CUST1970,Customer 1970,Student,35,North,Hamburg-Nord,2014-01-15
CUST1971,Customer 1971,Premium,30,West,Frankfurt,2016-11-14
CUST1972,Customer 1972,Student,65,North,Hamburg-Nord,2016-02-11
CUST1973,Customer 1973,Premium,30,East,Dresden,2021-08-07
CUST1974,Customer 1974,Student,24,North,Hamburg-Nord,2018-05-16
CUST1975,Customer 1975,Student,47,Central,Nuremberg,2014-03-31
CUST1976,Customer 1976,Premium,20,South,Augsburg,2015-09-06
CUST1977,Customer 1977,Retail,27,East,Dresden,2019-04-12
CUST1978,Customer 1978,Retail,38,North,Bremen-City,2014-07-03
CUST1979,Customer 1979,Business,23,North,Bremen-City,2016-09-09
CUST1980,Customer 1980,Business,63,Central,Mannheim,2016-01-22
CUST1981,Customer 1981,Premium,28,North,Hamburg-Nord,2014-11-02
CUST1982,Customer 1982,Premium,40,West,Dusseldorf,2020-09-19
CUST1983,Customer 1983,Premium,69,East,Berlin-East,2017-08-05
CUST1984,Customer 1984,Student,31,South,Munich-South,2014-01-15
CUST1985,Customer 1985,Retail,44,North,Hamburg-Nord,2021-07-14
CUST1986,Customer 1986,Business,37,West,Cologne-City,2017-07-30
CUST1987,Customer 1987,Premium,24,West,Dusseldorf,2020-02-07
CUST1988,Customer 1988,Retail,38,Central,Nuremberg,2013-11-06
CUST1989,Customer 1989,Student,29,North,Hamburg-Nord,2015-02-15
CUST1990,Customer 1990,Business,26,North,Hamburg-Nord,2014-07-20
CUST1991,Customer 1991,Premium,73,North,Hamburg-Mitte,2020-01-02
CUST1992,Customer 1992,Business,62,Central,Stuttgart,2020-02-02
CUST1993,Customer 1993,Student,59,North,Bremen-City,2014-12-05
CUST1994,Customer 1994,Retail,67,South,Augsburg,2019-08-17
CUST1995,Customer 1995,Premium,45,North,Hamburg-Mitte,2021-06-06
CUST1996,Customer 1996,Premium,28,East,Berlin-East,2016-12-13
CUST1997,Customer 1997,Student,37,North,Hamburg-Nord,2014-09-29
CUST1998,Customer 1998,Retail,37,West,Frankfurt,2019-01-27
CUST1999,Customer 1999,Student,41,North,Hamburg-Nord,2014-12-27
CUST2000,Customer 2000,Business,30,South,Munich-Mitte,2017-10-20
