account_id,customer_id,product,balance,interest_rate,open_date,status
ACC00374,CUST0185,Savings Account,119528.7,0.24,2020-08-21,Active
ACC00375,CUST0186,Mortgage,103481.07,3.27,2021-05-07,Active
ACC00376,CUST0186,Investment Fund,67619.99,5.15,2019-09-15,Active
ACC00377,CUST0186,Mortgage,55001.05,4.29,2020-03-18,Active
ACC00378,CUST0187,Investment Fund,202824.97,3.67,2015-06-07,Active
ACC00379,CUST0188,Current Account,223007.93,2.87,2020-12-12,Active
ACC00380,CUST0189,Credit Card,13894.2,4.22,2020-10-19,Active
ACC00381,CUST0189,Investment Fund,25771.1,2.26,2015-09-27,Active
ACC00382,CUST0190,Personal Loan,222711.33,5.07,2018-08-12,Active
ACC00383,CUST0191,Investment Fund,237507.16,1.92,2015-11-07,Active
ACC00384,CUST0191,Investment Fund,145982.49,0.79,2018-12-03,Active
ACC00385,CUST0191,Credit Card,144205.12,1.67,2015-05-21,Active
ACC00386,CUST0192,Credit Card,209895.86,3.25,2020-07-06,Active
ACC00387,CUST0192,Investment Fund,120038.88,2.79,2017-01-19,Active
ACC00388,CUST0192,Investment Fund,33505.47,5.35,2019-04-11,Active
ACC00389,CUST0193,Current Account,30425.92,1.04,2016-02-06,Dormant
ACC00390,CUST0194,Mortgage,88027.19,4.29,2019-10-06,Active
ACC00391,CUST0194,Personal Loan,72294.71,1.8,2018-06-29,Dormant
ACC00392,CUST0194,Current Account,75432.12,5.1,2018-05-11,Active
ACC00393,CUST0195,Mortgage,160235.91,4.67,2018-08-10,Active
ACC00394,CUST0195,Personal Loan,176327.53,4.39,2018-04-30,Active
ACC00395,CUST0195,Mortgage,191935.96,1.95,2016-07-16,Active
ACC00396,CUST0196,Investment Fund,146377.07,3.52,2015-06-26,Active
ACC00397,CUST0197,Savings Account,136559.99,2.29,2017-11-25,Active
ACC00398,CUST0197,Credit Card,22559.92,3.04,2020-10-04,Active
ACC00399,CUST0198,Credit Card,248969.33,2.79,2020-09-06,Active
ACC00400,CUST0198,Investment Fund,239052.95,0.32,2015-07-25,Active
ACC00401,CUST0199,Investment Fund,56647.29,0.88,2020-05-27,Active
ACC00402,CUST0199,Current Account,69529.6,5.08,2015-10-24,Active
ACC00403,CUST0200,Mortgage,23903.35,2.79,2016-01-07,Active
ACC00404,CUST0201,Investment Fund,121603.67,5.16,2020-06-25,Active
ACC00405,CUST0201,Credit Card,239082.52,3.56,2018-10-08,Active
ACC00406,CUST0201,Investment Fund,188512.8,1.84,2019-05-30,Active
ACC00407,CUST0202,Current Account,217086.31,5.25,2018-08-28,Active
ACC00408,CUST0203,Current Account,209129.89,5.22,2020-12-16,Active
ACC00409,CUST0203,Savings Account,1175.72,1.89,2019-04-10,Active
ACC00410,CUST0203,Mortgage,63869.75,5.28,2019-11-13,Active
ACC00411,CUST0204,Current Account,135504.72,5.49,2018-03-01,Active
ACC00412,CUST0204,Savings Account,60324.19,0.72,2018-02-20,Active
ACC00413,CUST0204,Credit Card,58084.96,2.23,2017-04-18,Active
ACC00414,CUST0205,Credit Card,149737.12,5.49,2015-09-25,Active
ACC00415,CUST0206,Personal Loan,52603.56,0.86,2020-09-12,Active
ACC00416,CUST0206,Credit Card,176860.57,2.86,2020-12-10,Active
ACC00417,CUST0206,Investment Fund,48600.93,0.49,2015-07-31,Active
ACC00418,CUST0207,Investment Fund,96179.12,0.76,2021-12-16,Dormant
ACC00419,CUST0207,Mortgage,240762.38,2.28,2020-10-22,Active
ACC00420,CUST0208,Personal Loan,203389.07,1.92,2020-01-11,Active
ACC00421,CUST0208,Investment Fund,108909.94,3.38,2015-12-20,Active
ACC00422,CUST0208,Personal Loan,13995.95,0.67,2015-09-07,Dormant
ACC00423,CUST0209,Savings Account,40765.65,4.01,2016-02-14,Active
ACC00424,CUST0209,Personal Loan,47924.24,3.87,2016-05-25,Active
ACC00425,CUST0210,Current Account,235612.42,1.75,2016-02-28,Active
ACC00426,CUST0210,Savings Account,17438.93,5.32,2020-06-02,Active
ACC00427,CUST0211,Credit Card,201849.34,0.12,2015-11-12,Active
ACC00428,CUST0211,Investment Fund,94934.9,0.58,2017-08-29,Active
ACC00429,CUST0211,Current Account,35876.73,4.16,2016-06-12,Active
ACC00430,CUST0212,Current Account,240235.3,2.85,2019-12-22,Active
ACC00431,CUST0212,Investment Fund,99639.95,4.78,2017-09-23,Active
ACC00432,CUST0213,Credit Card,201520.27,2.08,2021-12-08,Active
ACC00433,CUST0213,Savings Account,209877.83,0.82,2020-12-04,Active
ACC00434,CUST0213,Savings Account,146161.21,3.1,2017-02-11,Active
ACC00435,CUST0214,Credit Card,54070.67,0.24,2018-05-27,Dormant
ACC00436,CUST0214,Investment Fund,86140.47,1.31,2018-01-07,Active
ACC00437,CUST0214,Savings Account,140505.81,5.14,2021-12-03,Active
ACC00438,CUST0215,Investment Fund,203514.83,1.21,2017-07-13,Active
ACC00439,CUST0215,Savings Account,51046.81,5.35,2020-06-22,Active
ACC00440,CUST0215,Current Account,240445.73,4.45,2019-03-24,Active
ACC00441,CUST0216,Current Account,204490.69,4.57,2020-07-03,Active
ACC00442,CUST0216,Investment Fund,103202.54,1.02,2020-05-12,Active
ACC00443,CUST0217,Savings Account,17660.8,0.47,2020-07-26,Active
ACC00444,CUST0218,Mortgage,123991.4,2.18,2020-11-10,Active
ACC00445,CUST0219,Personal Loan,139157.57,3.15,2015-11-06,Active
ACC00446,CUST0220,Mortgage,63666.21,0.67,2016-04-25,Dormant
ACC00447,CUST0220,Savings Account,147924.04,2.18,2020-12-28,Active
ACC00448,CUST0221,Personal Loan,178659.93,1.93,2021-03-02,Dormant
ACC00449,CUST0222,Savings Account,134961.98,0.0,2020-07-19,Active
ACC00450,CUST0223,Personal Loan,112640.36,3.85,2021-07-14,Active
ACC00451,CUST0223,Investment Fund,59550.67,2.66,2015-03-19,Active
ACC00452,CUST0224,Credit Card,248093.57,3.85,2018-08-19,Active
ACC00453,CUST0224,Savings Account,191744.13,2.34,2017-11-08,Active
ACC00454,CUST0225,Personal Loan,92194.19,4.93,2018-11-13,Active
ACC00455,CUST0225,Personal Loan,51505.96,0.03,2020-11-05,Active
ACC00456,CUST0226,Credit Card,229832.54,3.61,2021-10-28,Active
ACC00457,CUST0226,Personal Loan,226688.08,0.63,2020-06-29,Active
ACC00458,CUST0226,Investment Fund,233175.19,4.03,2021-07-22,Active
ACC00459,CUST0227,Credit Card,138486.15,0.88,2017-11-18,Active
ACC00460,CUST0228,Personal Loan,130969.11,0.64,2021-07-09,Active
ACC00461,CUST0228,Mortgage,37596.86,4.72,2021-06-29,Active
ACC00462,CUST0229,Personal Loan,127329.27,1.45,2017-01-25,Active
ACC00463,CUST0230,Mortgage,4177.66,0.55,2016-06-06,Active
ACC00464,CUST0230,Investment Fund,28582.39,3.59,2015-10-07,Active
ACC00465,CUST0231,Mortgage,198128.5,0.52,2019-10-22,Active
ACC00466,CUST0232,Savings Account,141566.2,2.55,2018-10-02,Active
ACC00467,CUST0233,Personal Loan,236923.79,2.83,2019-11-22,Active
ACC00468,CUST0234,Mortgage,232773.93,4.27,2016-02-22,Active
ACC00469,CUST0235,Investment Fund,128288.99,1.9,2015-03-07,Active
ACC00470,CUST0235,Investment Fund,32377.85,1.91,2019-08-10,Active
ACC00471,CUST0236,Savings Account,210535.48,4.69,2020-11-24,Active
ACC00472,CUST0236,Investment Fund,176387.25,3.8,2018-08-29,Active
ACC00473,CUST0236,Current Account,95344.92,0.31,2021-08-20,Active
ACC00474,CUST0237,Personal Loan,150152.49,0.48,2018-03-31,Active
ACC00475,CUST0238,Credit Card,25255.74,1.3,2017-06-13,Active
ACC00476,CUST0238,Mortgage,117320.9,2.3,2017-09-16,Active
ACC00477,CUST0239,Credit Card,234016.59,2.32,2017-02-14,Active
ACC00478,CUST0239,Personal Loan,154592.49,3.73,2018-07-05,Active
ACC00479,CUST0240,Mortgage,202373.34,1.57,2016-04-08,Active
ACC00480,CUST0241,Current Account,147990.78,5.32,2021-10-24,Active
ACC00481,CUST0241,Savings Account,92814.46,5.17,2016-02-05,Active
ACC00482,CUST0242,Personal Loan,55329.67,1.11,2016-07-30,Active
ACC00483,CUST0243,Mortgage,242322.97,4.52,2019-06-20,Active
ACC00484,CUST0244,Personal Loan,89101.58,4.4,2018-01-28,Active
ACC00485,CUST0244,Personal Loan,95991.26,0.01,2016-05-19,Active
ACC00486,CUST0244,Investment Fund,156882.07,4.21,2018-08-19,Active
ACC00487,CUST0245,Current Account,148120.2,3.21,2017-02-24,Active
ACC00488,CUST0245,Current Account,5681.95,4.78,2018-11-17,Active
ACC00489,CUST0246,Mortgage,194501.93,3.75,2020-08-18,Active
ACC00490,CUST0246,Personal Loan,237720.16,2.81,2020-08-30,Active
ACC00491,CUST0246,Mortgage,194481.85,0.17,2019-03-27,Active
ACC00492,CUST0247,Credit Card,206100.46,5.36,2017-07-11,Active
ACC00493,CUST0248,Investment Fund,65278.43,0.6,2020-07-03,Active
ACC00494,CUST0248,Mortgage,88332.34,4.29,2017-04-06,Active
ACC00495,CUST0249,Savings Account,200513.19,3.89,2021-01-27,Active
ACC00496,CUST0249,Personal Loan,29020.75,4.75,2019-03-11,Active
ACC00497,CUST0250,Investment Fund,217620.19,4.19,2018-12-10,Active
ACC00498,CUST0250,Personal Loan,60005.68,5.47,2018-06-30,Active
ACC00499,CUST0250,Savings Account,230580.12,5.12,2021-06-19,Active
ACC00500,CUST0251,Credit Card,18630.99,0.73,2017-03-15,Active
ACC00501,CUST0251,Investment Fund,227514.94,2.08,2016-03-16,Active
ACC00502,CUST0252,Credit Card,120797.62,2.35,2015-03-03,Active
ACC00503,CUST0252,Investment Fund,134093.82,3.55,2021-06-03,Dormant
ACC00504,CUST0252,Current Account,34875.83,3.0,2016-03-27,Active
ACC00505,CUST0253,Personal Loan,27036.45,3.22,2020-06-29,Active
ACC00506,CUST0253,Credit Card,161753.2,2.62,2021-06-01,Active
ACC00507,CUST0254,Personal Loan,221384.25,3.01,2015-06-16,Active
ACC00508,CUST0254,Credit Card,203437.38,1.37,2017-05-07,Active
ACC00509,CUST0254,Current Account,74615.19,2.27,2017-07-30,Active
ACC00510,CUST0255,Savings Account,6268.62,2.1,2015-10-31,Active
ACC00511,CUST0255,Investment Fund,234516.17,1.13,2020-02-20,Active
ACC00512,CUST0256,Mortgage,22574.72,4.05,2021-07-31,Active
ACC00513,CUST0257,Credit Card,238651.62,5.14,2017-01-08,Active
ACC00514,CUST0258,Current Account,124745.26,5.4,2018-01-19,Active
ACC00515,CUST0258,Investment Fund,99879.83,0.43,2019-03-06,Active
ACC00516,CUST0258,Credit Card,223403.79,2.92,2016-12-31,Active
ACC00517,CUST0259,Credit Card,39561.29,3.81,2019-09-01,Active
ACC00518,CUST0259,Mortgage,229071.2,2.75,2020-02-28,Active
ACC00519,CUST0259,Mortgage,227999.96,2.11,2018-01-04,Active
ACC00520,CUST0260,Savings Account,114939.29,4.08,2015-09-09,Active
ACC00521,CUST0260,Credit Card,107888.81,2.03,2015-07-11,Active
ACC00522,CUST0260,Personal Loan,223669.35,1.63,2020-03-04,Active
ACC00523,CUST0261,Investment Fund,16948.06,3.72,2015-11-19,Active
ACC00524,CUST0262,Credit Card,83099.63,2.99,2015-08-03,Active
ACC00525,CUST0262,Investment Fund,227148.89,2.59,2016-02-10,Active
ACC00526,CUST0263,Credit Card,118949.93,4.8,2016-09-12,Active
ACC00527,CUST0263,Investment Fund,33468.94,1.6,2017-08-22,Active
ACC00528,CUST0264,Investment Fund,82888.37,5.43,2019-02-05,Active
ACC00529,CUST0265,Mortgage,173200.49,2.43,2019-06-07,Active
ACC00530,CUST0266,Savings Account,184513.13,2.93,2015-04-07,Active
ACC00531,CUST0266,Current Account,221165.73,1.69,2018-01-21,Active
ACC00532,CUST0266,Credit Card,125151.1,0.45,2019-04-26,Active
ACC00533,CUST0267,Credit Card,89735.32,3.84,2019-10-14,Active
ACC00534,CUST0267,Savings Account,144815.42,5.33,2020-08-17,Active
ACC00535,CUST0267,Credit Card,95460.07,1.44,2018-07-03,Active
ACC00536,CUST0268,Personal Loan,100716.63,2.09,2021-12-17,Active
ACC00537,CUST0268,Mortgage,70268.35,4.26,2015-10-10,Active
ACC00538,CUST0269,Mortgage,156134.68,4.1,2020-09-23,Active
ACC00539,CUST0270,Current Account,185533.24,4.58,2015-05-23,Active
ACC00540,CUST0270,Current Account,41562.52,0.71,2018-07-30,Active
ACC00541,CUST0271,Personal Loan,56423.37,3.28,2021-04-03,Active
ACC00542,CUST0271,Credit Card,68439.12,0.68,2018-07-25,Active
ACC00543,CUST0271,Investment Fund,102235.75,0.65,2015-05-30,Active
ACC00544,CUST0272,Mortgage,67549.38,3.08,2020-02-16,Active
ACC00545,CUST0272,Mortgage,239486.31,1.89,2021-04-27,Active
ACC00546,CUST0272,Credit Card,190143.01,2.27,2015-12-04,Active
ACC00547,CUST0273,Investment Fund,106592.6,1.15,2018-04-15,Active
ACC00548,CUST0273,Savings Account,148843.89,4.19,2020-07-09,Active
ACC00549,CUST0273,Savings Account,25509.27,2.49,2015-12-15,Active
ACC00550,CUST0274,Personal Loan,115277.83,0.25,2020-09-12,Active
ACC00551,CUST0274,Current Account,188309.93,3.48,2018-10-16,Active
ACC00552,CUST0274,Savings Account,190094.58,5.32,2019-10-14,Active
ACC00553,CUST0275,Mortgage,28503.37,4.36,2019-12-30,Active
ACC00554,CUST0275,Credit Card,115719.06,0.05,2019-09-24,Active
ACC00555,CUST0276,Investment Fund,130051.09,1.27,2015-10-04,Active
ACC00556,CUST0276,Current Account,79658.42,2.81,2018-12-08,Active
ACC00557,CUST0277,Investment Fund,20757.09,5.39,2018-12-19,Active
ACC00558,CUST0277,Current Account,203437.85,0.2,2018-01-17,Active
ACC00559,CUST0277,Credit Card,234484.61,3.61,2015-03-23,Active
ACC00560,CUST0278,Investment Fund,26726.05,1.64,2020-12-24,Active
ACC00561,CUST0279,Credit Card,114371.9,2.2,2020-10-05,Active
ACC00562,CUST0280,Current Account,101716.1,3.41,2019-08-19,Dormant
ACC00563,CUST0281,Investment Fund,4752.4,2.88,2016-09-26,Active
ACC00564,CUST0281,Savings Account,115271.43,0.34,2021-07-28,Active
ACC00565,CUST0282,Savings Account,17135.55,1.31,2016-10-18,Active
ACC00566,CUST0282,Current Account,241993.23,0.77,2018-10-08,Active
ACC00567,CUST0282,Current Account,157266.76,4.36,2015-10-31,Active
ACC00568,CUST0283,Personal Loan,123536.47,3.8,2016-08-28,Active
ACC00569,CUST0283,Credit Card,223678.92,2.17,2019-10-01,Active
ACC00570,CUST0283,Investment Fund,5019.41,2.4,2016-02-15,Active
ACC00571,CUST0284,Personal Loan,5876.3,2.59,2017-03-11,Active
ACC00572,CUST0285,Personal Loan,33287.83,0.36,2018-08-25,Active
ACC00573,CUST0285,Savings Account,172234.01,1.67,2018-03-11,Active
ACC00574,CUST0285,Savings Account,38686.92,0.78,2017-03-28,Active
ACC00575,CUST0286,Mortgage,116788.81,0.53,2021-11-18,Active
ACC00576,CUST0286,Current Account,227232.8,0.09,2019-04-25,Active
ACC00577,CUST0286,Investment Fund,5707.94,4.7,2018-09-28,Active
ACC00578,CUST0287,Credit Card,4140.32,5.11,2015-09-04,Active
ACC00579,CUST0288,Investment Fund,163136.9,5.37,2017-02-13,Active
ACC00580,CUST0288,Mortgage,45989.39,4.76,2016-11-24,Active
ACC00581,CUST0288,Savings Account,128352.13,1.09,2020-03-17,Active
ACC00582,CUST0289,Mortgage,2588.41,4.84,2018-04-23,Active
ACC00583,CUST0290,Savings Account,169053.04,3.98,2021-09-26,Active
ACC00584,CUST0290,Credit Card,193318.86,5.02,2021-03-06,Active
ACC00585,CUST0290,Current Account,146633.6,4.63,2016-04-11,Active
ACC00586,CUST0291,Credit Card,203245.7,0.17,2018-09-17,Active
ACC00587,CUST0291,Credit Card,242009.31,1.71,2018-05-17,Active
ACC00588,CUST0291,Investment Fund,158619.79,3.32,2019-08-17,Active
ACC00589,CUST0292,Credit Card,235314.44,3.39,2020-08-17,Active
ACC00590,CUST0292,Mortgage,60983.88,2.47,2018-10-08,Active
ACC00591,CUST0292,Mortgage,131833.05,0.25,2016-05-03,Active
ACC00592,CUST0293,Savings Account,10322.75,3.77,2019-08-19,Active
ACC00593,CUST0293,Personal Loan,248095.26,0.5,2018-07-18,Active
ACC00594,CUST0293,Mortgage,180183.21,2.07,2015-03-30,Dormant
ACC00595,CUST0294,Personal Loan,28216.73,2.81,2019-07-10,Active
ACC00596,CUST0295,Mortgage,65839.65,5.08,2017-10-05,Active
ACC00597,CUST0296,Personal Loan,208178.92,1.99,2018-09-09,Active
ACC00598,CUST0297,Credit Card,25188.6,2.5,2020-08-10,Active
ACC00599,CUST0298,Mortgage,60111.43,0.0,2018-08-03,Active
ACC00600,CUST0298,Mortgage,115682.97,2.17,2015-04-29,Active
ACC00601,CUST0299,Credit Card,245366.39,3.91,2017-07-21,Dormant
ACC00602,CUST0300,Personal Loan,151164.67,2.66,2020-01-31,Active
ACC00603,CUST0301,Investment Fund,30747.66,3.6,2016-05-07,Active
ACC00604,CUST0301,Mortgage,104239.22,3.76,2017-02-09,Active
ACC00605,CUST0301,Personal Loan,60520.03,4.06,2015-08-17,Dormant
ACC00606,CUST0302,Credit Card,91652.34,3.66,2018-02-26,Active
ACC00607,CUST0302,Current Account,101408.5,4.4,2020-03-19,Active
ACC00608,CUST0303,Investment Fund,231456.77,2.75,2016-10-31,Active
ACC00609,CUST0303,Investment Fund,70224.88,0.32,2015-09-07,Active
ACC00610,CUST0303,Savings Account,183482.72,2.92,2018-06-10,Active
ACC00611,CUST0304,Credit Card,127191.38,5.17,2019-05-30,Active
ACC00612,CUST0304,Credit Card,60293.04,3.04,2021-05-12,Active
ACC00613,CUST0304,Mortgage,186090.11,1.11,2018-07-16,Active
ACC00614,CUST0305,Investment Fund,50539.27,3.72,2016-09-11,Active
ACC00615,CUST0306,Investment Fund,215474.04,4.38,2020-07-17,Active
ACC00616,CUST0306,Savings Account,225693.23,2.49,2017-03-05,Dormant
ACC00617,CUST0306,Savings Account,179538.86,2.42,2021-07-22,Active
ACC00618,CUST0307,Investment Fund,194434.19,4.47,2016-12-30,Active
ACC00619,CUST0307,Mortgage,38833.97,0.48,2016-07-01,Active
ACC00620,CUST0307,Investment Fund,167725.15,3.76,2016-12-04,Active
ACC00621,CUST0308,Personal Loan,49367.29,2.83,2015-12-15,Active
ACC00622,CUST0308,Mortgage,103015.28,1.41,2017-04-28,Active
ACC00623,CUST0309,Mortgage,183938.0,2.89,2021-10-14,Active
ACC00624,CUST0310,Savings Account,192753.88,4.4,2018-03-28,Active
ACC00625,CUST0310,Savings Account,57207.69,3.43,2019-05-11,Active
ACC00626,CUST0311,Mortgage,59010.9,0.95,2015-10-05,Active
ACC00627,CUST0311,Current Account,92490.02,3.71,2016-09-08,Active
ACC00628,CUST0312,Investment Fund,229528.42,5.0,2021-05-12,Active
ACC00629,CUST0312,Savings Account,64365.15,3.77,2015-06-24,Active
ACC00630,CUST0312,Mortgage,109386.98,0.67,2017-04-23,Active
ACC00631,CUST0313,Mortgage,66899.9,3.37,2016-09-01,Active
ACC00632,CUST0313,Mortgage,203094.11,1.57,2021-03-09,Active
ACC00633,CUST0314,Investment Fund,2720.98,0.12,2020-07-25,Active
ACC00634,CUST0314,Mortgage,31685.81,2.61,2018-03-14,Active
ACC00635,CUST0315,Investment Fund,125519.43,5.32,2016-02-10,Dormant
ACC00636,CUST0316,Savings Account,236341.83,5.01,2016-10-29,Active
ACC00637,CUST0316,Investment Fund,186592.47,4.17,2020-01-15,Dormant
ACC00638,CUST0317,Personal Loan,65208.36,2.95,2016-08-29,Dormant
ACC00639,CUST0318,Investment Fund,18313.08,1.65,2019-02-28,Active
ACC00640,CUST0318,Current Account,178823.02,1.12,2018-03-20,Active
ACC00641,CUST0319,Investment Fund,219979.43,3.37,2021-11-06,Active
ACC00642,CUST0320,Mortgage,213637.41,2.26,2019-02-16,Active
ACC00643,CUST0321,Current Account,139863.31,4.91,2020-09-07,Active
ACC00644,CUST0322,Savings Account,22070.32,1.05,2019-04-26,Active
ACC00645,CUST0322,Personal Loan,227512.6,3.47,2018-05-16,Dormant
ACC00646,CUST0323,Personal Loan,156885.51,4.4,2019-06-09,Active
ACC00647,CUST0324,Current Account,58057.16,3.49,2018-06-04,Active
ACC00648,CUST0324,Current Account,181541.16,0.84,2019-01-21,Active
ACC00649,CUST0324,Current Account,158046.21,4.4,2021-09-26,Active
ACC00650,CUST0325,Mortgage,184173.36,5.46,2020-02-20,Active
ACC00651,CUST0325,Investment Fund,156837.33,1.38,2015-05-05,Dormant
ACC00652,CUST0325,Credit Card,66492.93,3.2,2015-05-05,Active
ACC00653,CUST0326,Mortgage,136883.05,4.24,2020-03-26,Dormant
ACC00654,CUST0326,Credit Card,188654.22,4.79,2021-02-11,Active
ACC00655,CUST0327,Personal Loan,201339.12,5.23,2016-05-27,Active
ACC00656,CUST0327,Current Account,178649.27,1.02,2016-01-16,Active
ACC00657,CUST0327,Savings Account,142717.53,2.98,2015-06-10,Active
ACC00658,CUST0328,Mortgage,122332.65,4.45,2018-11-12,Active
ACC00659,CUST0328,Current Account,178137.61,2.07,2018-09-24,Active
ACC00660,CUST0329,Investment Fund,50419.6,2.14,2017-07-06,Active
ACC00661,CUST0329,Credit Card,8443.27,0.13,2015-09-19,Active
ACC00662,CUST0330,Savings Account,176633.15,1.62,2019-06-30,Active
ACC00663,CUST0330,Credit Card,142096.5,4.08,2021-04-14,Active
ACC00664,CUST0331,Current Account,66014.2,4.31,2020-05-20,Active
ACC00665,CUST0332,Investment Fund,59238.93,4.59,2016-05-22,Active
ACC00666,CUST0333,Personal Loan,83616.01,3.7,2015-05-06,Active
ACC00667,CUST0333,Personal Loan,72475.96,1.75,2021-11-20,Active
ACC00668,CUST0333,Mortgage,192431.73,3.14,2015-05-29,Active
ACC00669,CUST0334,Current Account,108644.55,2.73,2019-10-24,Active
ACC00670,CUST0334,Credit Card,206326.99,2.36,2019-12-07,Active
ACC00671,CUST0335,Current Account,110377.71,1.86,2021-05-25,Active
ACC00672,CUST0336,Current Account,147921.99,3.32,2016-06-15,Active
ACC00673,CUST0336,Current Account,85747.34,0.42,2020-10-17,Active
ACC00674,CUST0337,Current Account,163957.48,1.21,2017-04-02,Active
ACC00675,CUST0338,Savings Account,17433.06,0.21,2015-09-04,Active
ACC00676,CUST0338,Savings Account,247356.81,3.43,2017-08-08,Active
ACC00677,CUST0339,Savings Account,175428.48,0.25,2019-05-31,Active
ACC00678,CUST0340,Current Account,237894.53,3.25,2016-12-23,Active
ACC00679,CUST0341,Personal Loan,140090.15,3.66,2016-05-26,Active
ACC00680,CUST0342,Investment Fund,73674.38,3.75,2019-03-29,Dormant
ACC00681,CUST0343,Investment Fund,216462.76,0.66,2016-06-26,Active
ACC00682,CUST0344,Personal Loan,140744.42,3.59,2020-08-12,Active
ACC00683,CUST0345,Savings Account,101085.91,0.77,2021-03-22,Active
ACC00684,CUST0345,Credit Card,211998.75,1.51,2016-02-03,Active
ACC00685,CUST0345,Savings Account,210929.94,0.29,2018-02-21,Active
ACC00686,CUST0346,Investment Fund,226112.36,1.04,2019-09-03,Dormant
ACC00687,CUST0346,Current Account,220153.45,3.03,2020-09-18,Dormant
ACC00688,CUST0347,Mortgage,243594.36,0.57,2015-08-27,Active
ACC00689,CUST0347,Mortgage,7540.53,0.37,2016-10-10,Active
ACC00690,CUST0348,Credit Card,248434.07,0.93,2017-05-15,Active
