customer_id,segment,age,age_group,region,branch,join_date,tenure_days,tenure_band
CUST1216,Retail,73,60+,South,Munich-Mitte,2014-03-13,3581,Loyal (3yr+)
CUST1217,Premium,59,41-60,East,Berlin-East,2016-10-26,2623,Loyal (3yr+)
CUST1218,Business,47,41-60,Central,Mannheim,2017-04-19,2448,Loyal (3yr+)
CUST1219,Premium,70,60+,South,Munich-South,2019-10-10,1544,Loyal (3yr+)
CUST1220,Business,72,60+,East,Berlin-East,2021-05-18,958,Growing (1-3yr)
CUST1221,Business,64,60+,Central,Mannheim,2021-03-13,1024,Growing (1-3yr)
CUST1222,Premium,32,26-40,West,Frankfurt,2017-01-12,2545,Loyal (3yr+)
CUST1223,Student,61,60+,North,Hamburg-Mitte,2019-05-29,1678,Loyal (3yr+)
CUST1224,Premium,45,41-60,Central,Mannheim,2016-08-30,2680,Loyal (3yr+)
CUST1225,Student,56,41-60,North,Bremen-City,2015-04-15,3183,Loyal (3yr+)
CUST1226,Retail,63,60+,East,Berlin-East,2020-05-15,1326,Loyal (3yr+)
CUST1227,Business,57,41-60,North,Hamburg-Nord,2015-08-28,3048,Loyal (3yr+)
CUST1228,Retail,34,26-40,East,Berlin-East,2015-06-24,3113,Loyal (3yr+)
CUST1229,Student,31,26-40,North,Hamburg-Nord,2019-01-21,1806,Loyal (3yr+)
CUST1230,Business,49,41-60,Central,Mannheim,2018-10-18,1901,Loyal (3yr+)
CUST1231,Retail,39,26-40,East,Berlin-Mitte,2014-05-10,3523,Loyal (3yr+)
CUST1232,Premium,46,41-60,Central,Nuremberg,2014-04-05,3558,Loyal (3yr+)
CUST1233,Student,70,60+,Central,Stuttgart,2017-01-05,2552,Loyal (3yr+)
CUST1234,Premium,38,26-40,North,Hamburg-Mitte,2014-03-24,3570,Loyal (3yr+)
CUST1235,Premium,34,26-40,South,Munich-Mitte,2015-02-05,3252,Loyal (3yr+)
CUST1236,Premium,29,26-40,South,Munich-Mitte,2016-08-16,2694,Loyal (3yr+)
CUST1237,Premium,65,60+,Central,Stuttgart,2013-11-02,3712,Loyal (3yr+)
CUST1238,Student,62,60+,Central,Stuttgart,2014-07-13,3459,Loyal (3yr+)
CUST1239,Student,50,41-60,North,Hamburg-Mitte,2013-11-26,3688,Loyal (3yr+)
CUST1240,Student,25,18-25,North,Hamburg-Nord,2017-08-17,2328,Loyal (3yr+)
CUST1241,Retail,56,41-60,South,Munich-Mitte,2014-09-04,3406,Loyal (3yr+)
CUST1242,Premium,51,41-60,Central,Nuremberg,2018-09-03,1946,Loyal (3yr+)
CUST1243,Retail,27,26-40,Central,Stuttgart,2020-08-22,1227,Loyal (3yr+)
CUST1244,Business,55,41-60,Central,Mannheim,2018-08-08,1972,Loyal (3yr+)
CUST1245,Premium,55,41-60,Central,Stuttgart,2016-10-20,2629,Loyal (3yr+)
CUST1246,Business,75,60+,South,Munich-South,2018-05-20,2052,Loyal (3yr+)
CUST1247,Premium,27,26-40,North,Bremen-City,2015-08-24,3052,Loyal (3yr+)
CUST1248,Business,21,18-25,North,Hamburg-Nord,2020-03-29,1373,Loyal (3yr+)
CUST1249,Retail,59,41-60,Central,Stuttgart,2015-11-18,2966,Loyal (3yr+)
CUST1250,Business,40,26-40,Central,Nuremberg,2015-03-19,3210,Loyal (3yr+)
CUST1251,Premium,60,41-60,West,Dusseldorf,2014-01-31,3622,Loyal (3yr+)
CUST1252,Business,63,60+,North,Hamburg-Mitte,2015-04-19,3179,Loyal (3yr+)
CUST1253,Retail,20,18-25,Central,Mannheim,2016-06-23,2748,Loyal (3yr+)
CUST1254,Premium,23,18-25,South,Munich-Mitte,2021-01-13,1083,Growing (1-3yr)
CUST1255,Business,27,26-40,Central,Nuremberg,2016-09-26,2653,Loyal (3yr+)
CUST1256,Business,32,26-40,East,Berlin-East,2016-02-16,2876,Loyal (3yr+)
CUST1257,Premium,25,18-25,Central,Stuttgart,2015-06-04,3133,Loyal (3yr+)
CUST1258,Retail,55,41-60,North,Bremen-City,2016-12-15,2573,Loyal (3yr+)
CUST1259,Student,52,41-60,South,Augsburg,2017-07-28,2348,Loyal (3yr+)
CUST1260,Student,62,60+,Central,Nuremberg,2016-06-11,2760,Loyal (3yr+)
CUST1261,Student,45,41-60,West,Dusseldorf,2015-02-04,3253,Loyal (3yr+)
CUST1262,Premium,73,60+,West,Dusseldorf,2018-03-30,2103,Loyal (3yr+)
CUST1263,Student,50,41-60,East,Berlin-East,2019-08-18,1597,Loyal (3yr+)
CUST1264,Retail,31,26-40,East,Dresden,2021-11-28,764,Growing (1-3yr)
CUST1265,Student,45,41-60,Central,Mannheim,2015-07-04,3103,Loyal (3yr+)
CUST1266,Premium,33,26-40,North,Hamburg-Mitte,2015-11-12,2972,Loyal (3yr+)
CUST1267,Student,42,41-60,North,Hamburg-Nord,2018-09-07,1942,Loyal (3yr+)
CUST1268,Business,69,60+,Central,Nuremberg,2020-08-29,1220,Loyal (3yr+)
CUST1269,Business,53,41-60,West,Cologne-City,2021-01-24,1072,Growing (1-3yr)
CUST1270,Retail,26,26-40,Central,Nuremberg,2018-05-04,2068,Loyal (3yr+)
CUST1271,Business,52,41-60,South,Munich-South,2019-03-10,1758,Loyal (3yr+)
CUST1272,Premium,22,18-25,West,Dusseldorf,2016-07-23,2718,Loyal (3yr+)
CUST1273,Business,43,41-60,West,Cologne-City,2016-07-01,2740,Loyal (3yr+)
CUST1274,Retail,20,18-25,North,Hamburg-Nord,2016-01-10,2913,Loyal (3yr+)
CUST1275,Retail,60,41-60,East,Berlin-East,2020-01-11,1451,Loyal (3yr+)
CUST1276,Retail,44,41-60,East,Dresden,2017-09-18,2296,Loyal (3yr+)
CUST1277,Premium,24,18-25,North,Hamburg-Nord,2020-06-27,1283,Loyal (3yr+)
CUST1278,Business,18,18-25,Central,Nuremberg,2021-03-16,1021,Growing (1-3yr)
CUST1279,Business,59,41-60,Central,Nuremberg,2017-05-30,2407,Loyal (3yr+)
CUST1280,Student,52,41-60,Central,Mannheim,2017-08-19,2326,Loyal (3yr+)
CUST1281,Student,57,41-60,West,Cologne-City,2016-07-10,2731,Loyal (3yr+)
CUST1282,Premium,71,60+,West,Frankfurt,2020-10-17,1171,Loyal (3yr+)
CUST1283,Premium,75,60+,South,Augsburg,2019-05-15,1692,Loyal (3yr+)
CUST1284,Business,55,41-60,West,Dusseldorf,2019-08-17,1598,Loyal (3yr+)
CUST1285,Business,18,18-25,West,Dusseldorf,2020-11-19,1138,Loyal (3yr+)
CUST1286,Retail,75,60+,East,Berlin-East,2016-07-30,2711,Loyal (3yr+)
CUST1287,Business,44,41-60,East,Berlin-Mitte,2020-04-17,1354,Loyal (3yr+)
CUST1288,Student,61,60+,West,Frankfurt,2017-01-12,2545,Loyal (3yr+)
CUST1289,Premium,41,41-60,Central,Nuremberg,2020-04-18,1353,Loyal (3yr+)
CUST1290,Business,63,60+,East,Berlin-Mitte,2018-05-17,2055,Loyal (3yr+)
CUST1291,Business,38,26-40,East,Berlin-East,2018-03-16,2117,Loyal (3yr+)
CUST1292,Student,28,26-40,South,Munich-Mitte,2014-04-05,3558,Loyal (3yr+)
CUST1293,Business,74,60+,West,Frankfurt,2021-01-04,1092,Growing (1-3yr)
CUST1294,Premium,18,18-25,East,Berlin-Mitte,2016-07-10,2731,Loyal (3yr+)
CUST1295,Retail,48,41-60,South,Augsburg,2014-01-07,3646,Loyal (3yr+)
CUST1296,Student,53,41-60,North,Bremen-City,2019-01-13,1814,Loyal (3yr+)
CUST1297,Business,44,41-60,East,Berlin-Mitte,2016-11-24,2594,Loyal (3yr+)
CUST1298,Retail,28,26-40,East,Berlin-East,2016-02-04,2888,Loyal (3yr+)
CUST1299,Student,36,26-40,Central,Nuremberg,2019-12-12,1481,Loyal (3yr+)
CUST1300,Premium,28,26-40,East,Dresden,2020-09-02,1216,Loyal (3yr+)
CUST1301,Premium,31,26-40,West,Dusseldorf,2015-12-25,2929,Loyal (3yr+)
CUST1302,Retail,60,41-60,Central,Mannheim,2021-02-23,1042,Growing (1-3yr)
CUST1303,Student,26,26-40,West,Cologne-City,2016-11-04,2614,Loyal (3yr+)
CUST1304,Business,26,26-40,Central,Mannheim,2018-01-27,2165,Loyal (3yr+)
CUST1305,Student,33,26-40,Central,Nuremberg,2014-01-25,3628,Loyal (3yr+)
CUST1306,Business,24,18-25,South,Munich-Mitte,2014-12-17,3302,Loyal (3yr+)
CUST1307,Business,59,41-60,North,Bremen-City,2018-03-19,2114,Loyal (3yr+)
CUST1308,Business,41,41-60,East,Berlin-East,2016-02-11,2881,Loyal (3yr+)
CUST1309,Retail,38,26-40,South,Munich-Mitte,2014-02-15,3607,Loyal (3yr+)
CUST1310,Business,61,60+,North,Hamburg-Mitte,2013-10-22,3723,Loyal (3yr+)
CUST1311,Retail,60,41-60,Central,Mannheim,2016-08-01,2709,Loyal (3yr+)
CUST1312,Business,22,18-25,East,Berlin-East,2016-07-06,2735,Loyal (3yr+)
CUST1313,Business,41,41-60,West,Frankfurt,2019-10-19,1535,Loyal (3yr+)
CUST1314,Retail,49,41-60,West,Dusseldorf,2014-06-22,3480,Loyal (3yr+)
CUST1315,Business,37,26-40,North,Hamburg-Mitte,2015-09-30,3015,Loyal (3yr+)
CUST1316,Business,51,41-60,North,Bremen-City,2020-03-10,1392,Loyal (3yr+)
CUST1317,Premium,24,18-25,East,Dresden,2017-06-30,2376,Loyal (3yr+)
CUST1318,Premium,48,41-60,West,Frankfurt,2015-10-11,3004,Loyal (3yr+)
CUST1319,Retail,49,41-60,East,Berlin-Mitte,2018-10-31,1888,Loyal (3yr+)
CUST1320,Retail,39,26-40,Central,Nuremberg,2016-04-12,2820,Loyal (3yr+)
CUST1321,Student,24,18-25,North,Hamburg-Nord,2014-06-21,3481,Loyal (3yr+)
CUST1322,Business,41,41-60,South,Munich-South,2013-10-18,3727,Loyal (3yr+)
CUST1323,Student,75,60+,South,Augsburg,2021-01-30,1066,Growing (1-3yr)
CUST1324,Student,28,26-40,West,Frankfurt,2015-01-09,3279,Loyal (3yr+)
CUST1325,Retail,54,41-60,East,Berlin-East,2020-03-02,1400,Loyal (3yr+)
CUST1326,Premium,45,41-60,Central,Mannheim,2020-01-03,1459,Loyal (3yr+)
CUST1327,Retail,21,18-25,North,Hamburg-Mitte,2021-02-22,1043,Growing (1-3yr)
CUST1328,Retail,60,41-60,Central,Stuttgart,2020-12-20,1107,Loyal (3yr+)
CUST1329,Premium,41,41-60,Central,Mannheim,2017-02-28,2498,Loyal (3yr+)
CUST1330,Premium,54,41-60,North,Bremen-City,2016-06-27,2744,Loyal (3yr+)
CUST1331,Student,35,26-40,South,Munich-Mitte,2017-01-21,2536,Loyal (3yr+)
CUST1332,Premium,71,60+,East,Berlin-Mitte,2018-08-26,1954,Loyal (3yr+)
CUST1333,Student,63,60+,West,Dusseldorf,2014-12-01,3318,Loyal (3yr+)
CUST1334,Business,24,18-25,Central,Mannheim,2021-03-15,1022,Growing (1-3yr)
CUST1335,Premium,46,41-60,North,Hamburg-Nord,2018-10-07,1912,Loyal (3yr+)
CUST1336,Student,40,26-40,West,Frankfurt,2014-03-18,3576,Loyal (3yr+)
CUST1337,Retail,67,60+,South,Augsburg,2014-05-25,3508,Loyal (3yr+)
CUST1338,Retail,63,60+,South,Munich-South,2014-12-22,3297,Loyal (3yr+)
CUST1339,Business,55,41-60,West,Frankfurt,2016-05-26,2776,Loyal (3yr+)
CUST1340,Premium,63,60+,Central,Stuttgart,2019-12-24,1469,Loyal (3yr+)
CUST1341,Retail,36,26-40,East,Berlin-East,2019-12-12,1481,Loyal (3yr+)
CUST1342,Retail,48,41-60,East,Berlin-East,2021-03-15,1022,Growing (1-3yr)
CUST1343,Student,71,60+,East,Dresden,2014-10-20,3360,Loyal (3yr+)
CUST1344,Retail,31,26-40,North,Hamburg-Nord,2021-08-28,856,Growing (1-3yr)
CUST1345,Retail,35,26-40,West,Frankfurt,2014-05-08,3525,Loyal (3yr+)
CUST1346,Student,73,60+,West,Dusseldorf,2020-10-09,1179,Loyal (3yr+)
CUST1347,Business,37,26-40,Central,Stuttgart,2021-05-01,975,Growing (1-3yr)
CUST1348,Retail,47,41-60,Central,Stuttgart,2021-01-23,1073,Growing (1-3yr)
CUST1349,Business,67,60+,North,Hamburg-Mitte,2016-10-16,2633,Loyal (3yr+)
CUST1350,Retail,50,41-60,Central,Nuremberg,2016-09-19,2660,Loyal (3yr+)
CUST1351,Business,52,41-60,Central,Mannheim,2017-10-06,2278,Loyal (3yr+)
CUST1352,Retail,61,60+,East,Dresden,2018-04-08,2094,Loyal (3yr+)
CUST1353,Student,29,26-40,East,Dresden,2016-05-19,2783,Loyal (3yr+)
CUST1354,Retail,72,60+,South,Munich-South,2016-07-21,2720,Loyal (3yr+)
CUST1355,Business,55,41-60,East,Dresden,2020-05-01,1340,Loyal (3yr+)
CUST1356,Business,58,41-60,North,Hamburg-Nord,2017-10-27,2257,Loyal (3yr+)
CUST1357,Student,24,18-25,South,Munich-South,2019-04-05,1732,Loyal (3yr+)
CUST1358,Premium,75,60+,Central,Stuttgart,2019-06-16,1660,Loyal (3yr+)
CUST1359,Premium,63,60+,East,Dresden,2018-06-03,2038,Loyal (3yr+)
CUST1360,Premium,36,26-40,North,Hamburg-Nord,2018-06-24,2017,Loyal (3yr+)
CUST1361,Student,75,60+,Central,Mannheim,2021-01-07,1089,Growing (1-3yr)
CUST1362,Retail,40,26-40,West,Dusseldorf,2015-09-01,3044,Loyal (3yr+)
CUST1363,Business,24,18-25,Central,Nuremberg,2017-01-26,2531,Loyal (3yr+)
CUST1364,Premium,69,60+,Central,Mannheim,2019-10-03,1551,Loyal (3yr+)
CUST1365,Retail,75,60+,North,Hamburg-Mitte,2019-06-08,1668,Loyal (3yr+)
CUST1366,Business,32,26-40,South,Munich-Mitte,2020-01-12,1450,Loyal (3yr+)
CUST1367,Premium,52,41-60,Central,Nuremberg,2014-03-27,3567,Loyal (3yr+)
CUST1368,Premium,53,41-60,West,Cologne-City,2017-07-30,2346,Loyal (3yr+)
CUST1369,Premium,43,41-60,West,Dusseldorf,2018-01-02,2190,Loyal (3yr+)
CUST1370,Premium,49,41-60,West,Dusseldorf,2017-10-24,2260,Loyal (3yr+)
CUST1371,Student,44,41-60,Central,Mannheim,2020-10-23,1165,Loyal (3yr+)
CUST1372,Business,45,41-60,West,Dusseldorf,2015-05-04,3164,Loyal (3yr+)
CUST1373,Student,18,18-25,West,Dusseldorf,2018-03-20,2113,Loyal (3yr+)
CUST1374,Premium,39,26-40,Central,Mannheim,2015-07-01,3106,Loyal (3yr+)
CUST1375,Student,75,60+,West,Frankfurt,2018-01-03,2189,Loyal (3yr+)
CUST1376,Retail,73,60+,North,Hamburg-Nord,2015-11-03,2981,Loyal (3yr+)
CUST1377,Premium,27,26-40,East,Berlin-East,2018-08-21,1959,Loyal (3yr+)
CUST1378,Business,22,18-25,South,Munich-South,2017-11-01,2252,Loyal (3yr+)
CUST1379,Premium,38,26-40,East,Dresden,2014-05-11,3522,Loyal (3yr+)
CUST1380,Business,61,60+,South,Augsburg,2020-09-20,1198,Loyal (3yr+)
CUST1381,Student,22,18-25,North,Bremen-City,2019-01-11,1816,Loyal (3yr+)
CUST1382,Retail,60,41-60,East,Berlin-Mitte,2013-11-24,3690,Loyal (3yr+)
CUST1383,Retail,32,26-40,North,Bremen-City,2015-03-07,3222,Loyal (3yr+)
CUST1384,Business,26,26-40,Central,Mannheim,2016-01-18,2905,Loyal (3yr+)
CUST1385,Student,59,41-60,East,Berlin-East,2018-02-01,2160,Loyal (3yr+)
CUST1386,Retail,55,41-60,West,Dusseldorf,2020-08-21,1228,Loyal (3yr+)
CUST1387,Retail,30,26-40,West,Dusseldorf,2020-11-20,1137,Loyal (3yr+)
CUST1388,Business,61,60+,West,Cologne-City,2016-02-07,2885,Loyal (3yr+)
CUST1389,Retail,71,60+,South,Munich-South,2016-01-31,2892,Loyal (3yr+)
CUST1390,Student,44,41-60,West,Frankfurt,2015-10-08,3007,Loyal (3yr+)
CUST1391,Retail,52,41-60,Central,Stuttgart,2020-06-22,1288,Loyal (3yr+)
CUST1392,Retail,20,18-25,Central,Stuttgart,2021-06-04,941,Growing (1-3yr)
CUST1393,Retail,39,26-40,North,Bremen-City,2018-07-07,2004,Loyal (3yr+)
CUST1394,Student,43,41-60,South,Augsburg,2018-02-03,2158,Loyal (3yr+)
CUST1395,Premium,42,41-60,South,Augsburg,2016-08-15,2695,Loyal (3yr+)
CUST1396,Retail,49,41-60,West,Cologne-City,2016-05-14,2788,Loyal (3yr+)
CUST1397,Student,75,60+,East,Dresden,2018-11-17,1871,Loyal (3yr+)
CUST1398,Business,23,18-25,South,Augsburg,2013-10-21,3724,Loyal (3yr+)
CUST1399,Premium,52,41-60,Central,Nuremberg,2021-03-12,1025,Growing (1-3yr)
CUST1400,Student,58,41-60,East,Berlin-East,2019-10-11,1543,Loyal (3yr+)
CUST1401,Student,61,60+,South,Munich-Mitte,2017-12-15,2208,Loyal (3yr+)
CUST1402,Retail,52,41-60,East,Berlin-Mitte,2016-01-09,2914,Loyal (3yr+)
CUST1403,Retail,45,41-60,North,Hamburg-Mitte,2018-02-06,2155,Loyal (3yr+)
CUST1404,Premium,71,60+,North,Hamburg-Nord,2020-01-05,1457,Loyal (3yr+)
CUST1405,Premium,29,26-40,Central,Mannheim,2014-01-10,3643,Loyal (3yr+)
CUST1406,Premium,74,60+,West,Cologne-City,2021-04-25,981,Growing (1-3yr)
CUST1407,Retail,59,41-60,North,Hamburg-Nord,2018-02-04,2157,Loyal (3yr+)
CUST1408,Retail,36,26-40,South,Munich-Mitte,2017-12-13,2210,Loyal (3yr+)
CUST1409,Premium,75,60+,Central,Stuttgart,2019-05-21,1686,Loyal (3yr+)
CUST1410,Premium,18,18-25,South,Augsburg,2020-05-04,1337,Loyal (3yr+)
CUST1411,Business,52,41-60,North,Bremen-City,2015-06-03,3134,Loyal (3yr+)
CUST1412,Premium,50,41-60,South,Munich-Mitte,2013-11-29,3685,Loyal (3yr+)
CUST1413,Premium,31,26-40,East,Dresden,2018-09-20,1929,Loyal (3yr+)
CUST1414,Premium,55,41-60,North,Bremen-City,2015-05-19,3149,Loyal (3yr+)
CUST1415,Retail,26,26-40,North,Hamburg-Mitte,2020-08-05,1244,Loyal (3yr+)
CUST1416,Premium,73,60+,Central,Nuremberg,2017-04-29,2438,Loyal (3yr+)
CUST1417,Premium,22,18-25,North,Hamburg-Mitte,2018-05-09,2063,Loyal (3yr+)
CUST1418,Student,39,26-40,Central,Stuttgart,2020-03-21,1381,Loyal (3yr+)
CUST1419,Business,29,26-40,South,Munich-South,2021-07-21,894,Growing (1-3yr)
CUST1420,Premium,27,26-40,Central,Stuttgart,2021-11-27,765,Growing (1-3yr)
CUST1421,Business,27,26-40,Central,Stuttgart,2015-04-13,3185,Loyal (3yr+)
CUST1422,Retail,27,26-40,West,Cologne-City,2019-07-17,1629,Loyal (3yr+)
CUST1423,Premium,49,41-60,East,Berlin-East,2017-03-11,2487,Loyal (3yr+)
CUST1424,Student,46,41-60,North,Hamburg-Nord,2016-07-02,2739,Loyal (3yr+)
CUST1425,Business,49,41-60,South,Munich-South,2014-11-03,3346,Loyal (3yr+)
CUST1426,Retail,55,41-60,North,Bremen-City,2020-06-08,1302,Loyal (3yr+)
CUST1427,Retail,71,60+,Central,Mannheim,2015-07-23,3084,Loyal (3yr+)
CUST1428,Student,25,18-25,South,Augsburg,2021-10-18,805,Growing (1-3yr)
CUST1429,Student,59,41-60,West,Cologne-City,2021-06-15,930,Growing (1-3yr)
CUST1430,Premium,29,26-40,East,Berlin-East,2014-07-16,3456,Loyal (3yr+)
CUST1431,Business,47,41-60,West,Frankfurt,2019-05-10,1697,Loyal (3yr+)
CUST1432,Retail,25,18-25,East,Berlin-East,2021-08-31,853,Growing (1-3yr)
CUST1433,Business,25,18-25,North,Bremen-City,2021-03-30,1007,Growing (1-3yr)
CUST1434,Student,41,41-60,Central,Stuttgart,2018-12-01,1857,Loyal (3yr+)
CUST1435,Business,69,60+,East,Berlin-Mitte,2018-02-08,2153,Loyal (3yr+)
CUST1436,Student,55,41-60,North,Hamburg-Mitte,2021-01-11,1085,Growing (1-3yr)
CUST1437,Retail,52,41-60,West,Cologne-City,2015-08-21,3055,Loyal (3yr+)
CUST1438,Business,35,26-40,West,Dusseldorf,2019-05-01,1706,Loyal (3yr+)
CUST1439,Retail,60,41-60,North,Bremen-City,2020-07-09,1271,Loyal (3yr+)
CUST1440,Premium,34,26-40,North,Bremen-City,2019-02-15,1781,Loyal (3yr+)
CUST1441,Student,30,26-40,Central,Stuttgart,2016-11-06,2612,Loyal (3yr+)
CUST1442,Student,25,18-25,East,Berlin-East,2019-03-05,1763,Loyal (3yr+)
CUST1443,Student,69,60+,South,Munich-South,2014-01-14,3639,Loyal (3yr+)
CUST1444,Business,38,26-40,South,Augsburg,2018-06-07,2034,Loyal (3yr+)
CUST1445,Student,25,18-25,West,Frankfurt,2014-09-26,3384,Loyal (3yr+)
CUST1446,Premium,44,41-60,East,Berlin-East,2015-06-22,3115,Loyal (3yr+)
CUST1447,Retail,46,41-60,Central,Stuttgart,2016-01-07,2916,Loyal (3yr+)
CUST1448,Business,21,18-25,Central,Mannheim,2015-11-28,2956,Loyal (3yr+)
CUST1449,Business,31,26-40,North,Bremen-City,2018-01-25,2167,Loyal (3yr+)
CUST1450,Student,23,18-25,South,Munich-Mitte,2018-08-14,1966,Loyal (3yr+)
CUST1451,Business,33,26-40,West,Cologne-City,2018-07-19,1992,Loyal (3yr+)
CUST1452,Retail,69,60+,North,Hamburg-Nord,2017-10-14,2270,Loyal (3yr+)
CUST1453,Retail,19,18-25,South,Munich-South,2021-04-02,1004,Growing (1-3yr)
CUST1454,Business,53,41-60,South,Munich-Mitte,2017-04-17,2450,Loyal (3yr+)
CUST1455,Premium,24,18-25,East,Dresden,2016-05-08,2794,Loyal (3yr+)
CUST1456,Premium,53,41-60,West,Frankfurt,2019-05-19,1688,Loyal (3yr+)
CUST1457,Retail,67,60+,South,Munich-South,2021-10-23,800,Growing (1-3yr)
CUST1458,Retail,53,41-60,West,Cologne-City,2017-10-19,2265,Loyal (3yr+)
CUST1459,Premium,24,18-25,West,Cologne-City,2017-01-25,2532,Loyal (3yr+)
CUST1460,Premium,47,41-60,East,Berlin-Mitte,2018-10-23,1896,Loyal (3yr+)
CUST1461,Student,55,41-60,East,Berlin-Mitte,2021-11-11,781,Growing (1-3yr)
CUST1462,Premium,75,60+,North,Hamburg-Mitte,2015-10-07,3008,Loyal (3yr+)
CUST1463,Retail,63,60+,North,Bremen-City,2020-08-17,1232,Loyal (3yr+)
CUST1464,Business,31,26-40,West,Frankfurt,2020-03-04,1398,Loyal (3yr+)
CUST1465,Premium,25,18-25,West,Dusseldorf,2018-06-08,2033,Loyal (3yr+)
CUST1466,Premium,37,26-40,North,Bremen-City,2021-01-09,1087,Growing (1-3yr)
CUST1467,Premium,41,41-60,East,Berlin-Mitte,2015-11-24,2960,Loyal (3yr+)
CUST1468,Student,41,41-60,South,Munich-South,2020-04-03,1368,Loyal (3yr+)
CUST1469,Premium,21,18-25,South,Munich-Mitte,2015-12-28,2926,Loyal (3yr+)
CUST1470,Student,19,18-25,Central,Stuttgart,2017-04-03,2464,Loyal (3yr+)
CUST1471,Student,23,18-25,Central,Stuttgart,2020-11-07,1150,Loyal (3yr+)
CUST1472,Retail,24,18-25,Central,Nuremberg,2019-12-31,1462,Loyal (3yr+)
CUST1473,Business,53,41-60,North,Bremen-City,2017-05-31,2406,Loyal (3yr+)
CUST1474,Premium,31,26-40,South,Munich-Mitte,2018-05-31,2041,Loyal (3yr+)
CUST1475,Business,55,41-60,North,Hamburg-Mitte,2015-09-11,3034,Loyal (3yr+)
CUST1476,Student,33,26-40,South,Augsburg,2021-09-26,827,Growing (1-3yr)
CUST1477,Premium,33,26-40,South,Augsburg,2020-06-14,1296,Loyal (3yr+)
CUST1478,Student,47,41-60,North,Bremen-City,2019-01-28,1799,Loyal (3yr+)
CUST1479,Retail,47,41-60,Central,Stuttgart,2020-11-04,1153,Loyal (3yr+)
CUST1480,Retail,63,60+,South,Augsburg,2014-02-08,3614,Loyal (3yr+)
CUST1481,Retail,57,41-60,East,Dresden,2019-02-13,1783,Loyal (3yr+)
CUST1482,Retail,62,60+,East,Berlin-Mitte,2014-06-17,3485,Loyal (3yr+)
CUST1483,Student,21,18-25,North,Hamburg-Mitte,2020-11-06,1151,Loyal (3yr+)
CUST1484,Retail,63,60+,East,Dresden,2020-06-22,1288,Loyal (3yr+)
CUST1485,Student,32,26-40,East,Berlin-Mitte,2014-02-08,3614,Loyal (3yr+)
CUST1486,Student,32,26-40,North,Bremen-City,2017-02-06,2520,Loyal (3yr+)
CUST1487,Premium,46,41-60,West,Dusseldorf,2016-08-02,2708,Loyal (3yr+)
CUST1488,Business,27,26-40,East,Dresden,2016-11-01,2617,Loyal (3yr+)
CUST1489,Business,68,60+,South,Munich-South,2018-06-18,2023,Loyal (3yr+)
CUST1490,Student,54,41-60,North,Bremen-City,2015-05-27,3141,Loyal (3yr+)
CUST1491,Business,40,26-40,West,Dusseldorf,2020-02-27,1404,Loyal (3yr+)
CUST1492,Premium,60,41-60,South,Augsburg,2018-10-13,1906,Loyal (3yr+)
CUST1493,Retail,23,18-25,East,Berlin-Mitte,2020-01-29,1433,Loyal (3yr+)
CUST1494,Retail,48,41-60,North,Bremen-City,2017-02-07,2519,Loyal (3yr+)
CUST1495,Retail,26,26-40,North,Hamburg-Mitte,2018-10-05,1914,Loyal (3yr+)
CUST1496,Student,43,41-60,East,Dresden,2014-07-01,3471,Loyal (3yr+)
CUST1497,Student,50,41-60,South,Munich-South,2014-01-12,3641,Loyal (3yr+)
CUST1498,Business,20,18-25,South,Munich-Mitte,2013-11-14,3700,Loyal (3yr+)
CUST1499,Premium,67,60+,North,Hamburg-Mitte,2019-09-12,1572,Loyal (3yr+)
CUST1500,Business,33,26-40,North,Bremen-City,2014-05-04,3529,Loyal (3yr+)
CUST1501,Business,54,41-60,North,Bremen-City,2020-10-18,1170,Loyal (3yr+)
CUST1502,Premium,29,26-40,North,Bremen-City,2014-01-01,3652,Loyal (3yr+)
CUST1503,Student,68,60+,Central,Stuttgart,2015-03-08,3221,Loyal (3yr+)
CUST1504,Student,18,18-25,South,Augsburg,2020-01-11,1451,Loyal (3yr+)
CUST1505,Business,23,18-25,Central,Mannheim,2019-03-21,1747,Loyal (3yr+)
CUST1506,Business,32,26-40,East,Berlin-Mitte,2014-07-03,3469,Loyal (3yr+)
CUST1507,Retail,60,41-60,Central,Stuttgart,2020-07-27,1253,Loyal (3yr+)
CUST1508,Business,40,26-40,East,Berlin-Mitte,2021-02-18,1047,Growing (1-3yr)
CUST1509,Premium,31,26-40,North,Bremen-City,2015-11-16,2968,Loyal (3yr+)
CUST1510,Retail,47,41-60,Central,Mannheim,2018-06-27,2014,Loyal (3yr+)
CUST1511,Retail,66,60+,Central,Mannheim,2021-01-18,1078,Growing (1-3yr)
CUST1512,Student,33,26-40,North,Hamburg-Nord,2019-12-14,1479,Loyal (3yr+)
CUST1513,Student,28,26-40,East,Berlin-East,2020-03-01,1401,Loyal (3yr+)
CUST1514,Student,53,41-60,Central,Mannheim,2020-04-15,1356,Loyal (3yr+)
CUST1515,Business,53,41-60,West,Dusseldorf,2020-06-07,1303,Loyal (3yr+)
CUST1516,Premium,72,60+,South,Munich-South,2020-05-13,1328,Loyal (3yr+)
CUST1517,Business,70,60+,Central,Nuremberg,2014-01-19,3634,Loyal (3yr+)
CUST1518,Business,18,18-25,West,Cologne-City,2020-06-17,1293,Loyal (3yr+)
